subject	stim	trial	native	AT	w1_bnc_freq	w1_and_bnc_freq	w2_bnc_freq	and_w2_bnc_freq	stim_type	phrasal_freq	phrasal_length	length_stay	age_expose
10	address_and_name	93	Native speaker	865	6863	386	25473	76	rev	1	14	9999	9999
10	body_and_mind	45	Native speaker	801	24657	1224	27103	173	rev	51	11	9999	9999
10	brothers_and_sisters	84	Native speaker	980	3513	524	1960	376	bi	318	18	9999	9999
10	butter_and_bread	12	Native speaker	777	2087	340	3637	146	rev	0	14	9999	9999
10	buy_and_sell	67	Native speaker	605	12293	240	7606	431	bi	84	10	9999	9999
10	cause_and_effect	90	Native speaker	952	12883	370	23149	270	bi	143	14	9999	9999
10	child_and_mother	104	Native speaker	779	23669	737	24401	426	rev	5	14	9999	9999
10	church_and_state	96	Native speaker	992	20207	1231	35580	605	bi	102	14	9999	9999
10	crime_and_punishment	24	Native speaker	1000	6922	682	2215	193	bi	109	18	9999	9999
10	demand_and_supply	50	Native speaker	950	10907	405	9550	310	rev	80	15	9999	9999
10	drink_and_food	42	Native speaker	779	7691	624	18689	818	rev	4	12	9999	9999
10	family_and_friends	53	Native speaker	914	33713	1866	14540	870	bi	331	16	9999	9999
10	flora_and_fauna	81	Native speaker	971	954	181	358	140	bi	132	13	9999	9999
10	fork_and_knife	85	Native speaker	555	844	74	2589	19	rev	4	12	9999	9999
10	forwards_and_backwards	15	Native speaker	1045	1470	240	1739	82	rev	60	20	9999	9999
10	gold_and_silver	17	Native speaker	756	7563	587	4883	490	bi	173	13	9999	9999
10	groom_and_bride	33	Native speaker	835	499	40	1088	7	rev	0	13	9999	9999
10	loss_and_profit	115	Native speaker	837	11476	296	5884	168	rev	0	13	9999	9999
10	men_and_women	91	Native speaker	679	37104	3434	38240	2807	bi	1956	11	9999	9999
10	mix_and_match	43	Native speaker	821	2663	100	9361	119	bi	43	11	9999	9999
10	mouse_and_cat	62	Native speaker	847	1856	83	3847	43	rev	0	11	9999	9999
10	newspapers_and_magazines	108	Native speaker	1330	3413	474	1670	198	bi	96	22	9999	9999
10	night_and_day	79	Native speaker	584	34976	1517	60221	262	rev	110	11	9999	9999
10	pain_and_suffering	30	Native speaker	861	7012	800	4180	257	bi	83	16	9999	9999
10	present_and_past	92	Native speaker	962	24863	647	25393	185	rev	25	14	9999	9999
10	purposes_and_intents	103	Native speaker	1240	5833	209	119	1	rev	0	18	9999	9999
10	queen_and_king	88	Native speaker	749	7717	276	15765	225	rev	0	12	9999	9999
10	radio_and_television	124	Native speaker	1017	8733	682	9773	693	bi	275	18	9999	9999
10	read_and_write	19	Native speaker	687	22166	581	10649	532	bi	133	12	9999	9999
10	research_and_development	8	Native speaker	1273	26688	1937	32000	2352	bi	739	22	9999	9999
10	right_and_wrong	68	Native speaker	610	90699	2041	15505	194	bi	144	13	9999	9999
10	safe_and_sound	46	Native speaker	826	6671	587	13821	374	bi	46	12	9999	9999
10	sciences_and_arts	44	Native speaker	655	2074	160	5308	116	rev	2	15	9999	9999
10	soul_and_heart	27	Native speaker	902	2909	145	13323	140	rev	1	12	9999	9999
10	stocks_and_shares	89	Native speaker	1069	1688	197	8388	153	bi	74	15	9999	9999
10	sweet_and_sour	119	Native speaker	738	3477	259	622	68	bi	36	12	9999	9999
10	trial_and_error	6	Native speaker	860	6386	352	8703	187	bi	156	13	9999	9999
10	war_and_peace	47	Native speaker	739	27280	1375	8703	335	bi	72	11	9999	9999
10	well_and_alive	57	Native speaker	745	142377	1832	4039	49	rev	0	12	9999	9999
10	west_and_east	117	Native speaker	754	21019	594	17261	659	rev	63	11	9999	9999
10	white_and_black	32	Native speaker	664	23427	911	23864	927	rev	51	13	9999	9999
10	wife_and_husband	123	Native speaker	905	16474	1450	10725	97	rev	9	14	9999	9999
11	alive_and_well	26	Native speaker	651	4039	431	142377	1162	bi	114	12	9999	9999
11	arts_and_sciences	62	Native speaker	978	5308	628	2074	60	bi	52	15	9999	9999
11	backwards_and_forwards	61	Native speaker	939	1739	343	1470	262	bi	223	20	9999	9999
11	black_and_white	5	Native speaker	540	23864	2058	23427	2388	bi	1096	13	9999	9999
11	bread_and_butter	50	Native speaker	550	3637	886	2087	307	bi	204	14	9999	9999
11	bride_and_groom	25	Native speaker	619	1088	155	499	109	bi	97	13	9999	9999
11	cat_and_mouse	114	Native speaker	791	3847	180	1856	96	bi	37	11	9999	9999
11	day_and_night	87	Native speaker	726	60221	2676	34976	437	bi	319	11	9999	9999
11	development_and_research	56	Native speaker	1292	32000	1733	26688	789	rev	4	22	9999	9999
11	east_and_west	71	Native speaker	828	17261	931	21019	1183	bi	380	11	9999	9999
11	effect_and_cause	88	Native speaker	859	23149	12883	12883	264	rev	2	14	9999	9999
11	error_and_trial	24	Native speaker	961	3809	96	6386	41	rev	0	13	9999	9999
11	fauna_and_flora	83	Native speaker	910	358	61	954	74	rev	38	13	9999	9999
11	food_and_drink	33	Native speaker	2269	18689	2347	7691	606	bi	338	12	9999	9999
11	friends_and_family	60	Native speaker	851	14540	1479	33713	974	rev	101	16	9999	9999
11	heart_and_soul	42	Native speaker	655	13323	647	2909	190	bi	57	12	9999	9999
11	husband_and_wife	11	Native speaker	717	10725	1037	16474	577	bi	406	14	9999	9999
11	intents_and_purposes	73	Native speaker	1066	119	110	5833	182	bi	109	18	9999	9999
11	king_and_queen	77	Native speaker	650	15765	691	7717	257	bi	87	12	9999	9999
11	knife_and_fork	86	Native speaker	652	2589	318	844	101	bi	87	12	9999	9999
11	magazines_and_newspapers	43	Native speaker	1371	1670	232	3413	154	rev	32	22	9999	9999
11	match_and_mix	41	Native speaker	861	9361	232	2663	116	rev	0	11	9999	9999
11	mind_and_body	13	Native speaker	747	27103	1084	24657	493	bi	139	11	9999	9999
11	mother_and_child	102	Native speaker	796	24401	1681	23669	632	bi	91	14	9999	9999
11	name_and_address	90	Native speaker	903	25473	1454	6863	584	bi	516	14	9999	9999
11	past_and_present	109	Native speaker	857	25393	983	24863	492	bi	251	14	9999	9999
11	peace_and_war	4	Native speaker	689	8703	937	27280	191	rev	22	11	9999	9999
11	profit_and_loss	99	Native speaker	931	5884	532	11476	608	bi	363	13	9999	9999
11	punishment_and_crime	30	Native speaker	1026	2215	83	6922	137	rev	0	18	9999	9999
11	sell_and_buy	117	Native speaker	780	7606	97	12293	533	rev	3	10	9999	9999
11	shares_and_stocks	91	Native speaker	1067	8388	258	1688	26	rev	0	15	9999	9999
11	silver_and_gold	47	Native speaker	810	4883	321	7563	472	rev	52	13	9999	9999
11	sisters_and_brothers	82	Native speaker	917	1960	141	3513	75	rev	15	18	9999	9999
11	sound_and_safe	93	Native speaker	747	13821	508	6671	225	rev	4	12	9999	9999
11	sour_and_sweet	97	Native speaker	735	622	19	3477	190	rev	0	12	9999	9999
11	state_and_church	112	Native speaker	1063	35580	1467	20207	203	rev	4	14	9999	9999
11	suffering_and_pain	16	Native speaker	1000	4180	185	7012	245	rev	4	16	9999	9999
11	supply_and_demand	123	Native speaker	857	9550	616	10907	395	bi	177	15	9999	9999
11	television_and_radio	85	Native speaker	1086	9773	668	8733	479	rev	151	18	9999	9999
11	women_and_men	118	Native speaker	742	38240	2015	37104	761	rev	251	11	9999	9999
11	write_and_read	7	Native speaker	628	10649	254	22166	669	rev	2	12	9999	9999
11	wrong_and_right	21	Native speaker	737	15505	435	90699	686	rev	0	13	9999	9999
12	address_and_name	93	Native speaker	938	6863	386	25473	76	rev	1	14	9999	9999
12	body_and_mind	45	Native speaker	657	24657	1224	27103	173	rev	51	11	9999	9999
12	brothers_and_sisters	84	Native speaker	894	3513	524	1960	376	bi	318	18	9999	9999
12	butter_and_bread	12	Native speaker	737	2087	340	3637	146	rev	0	14	9999	9999
12	buy_and_sell	67	Native speaker	709	12293	240	7606	431	bi	84	10	9999	9999
12	cause_and_effect	90	Native speaker	955	12883	370	23149	270	bi	143	14	9999	9999
12	child_and_mother	104	Native speaker	967	23669	737	24401	426	rev	5	14	9999	9999
12	church_and_state	96	Native speaker	810	20207	1231	35580	605	bi	102	14	9999	9999
12	crime_and_punishment	24	Native speaker	1157	6922	682	2215	193	bi	109	18	9999	9999
12	demand_and_supply	50	Native speaker	1121	10907	405	9550	310	rev	80	15	9999	9999
12	drink_and_food	42	Native speaker	804	7691	624	18689	818	rev	4	12	9999	9999
12	family_and_friends	53	Native speaker	958	33713	1866	14540	870	bi	331	16	9999	9999
12	flora_and_fauna	81	Native speaker	818	954	181	358	140	bi	132	13	9999	9999
12	fork_and_knife	85	Native speaker	1006	844	74	2589	19	rev	4	12	9999	9999
12	forwards_and_backwards	15	Native speaker	1041	1470	240	1739	82	rev	60	20	9999	9999
12	gold_and_silver	17	Native speaker	637	7563	587	4883	490	bi	173	13	9999	9999
12	groom_and_bride	33	Native speaker	1102	499	40	1088	7	rev	0	13	9999	9999
12	loss_and_profit	115	Native speaker	839	11476	296	5884	168	rev	0	13	9999	9999
12	men_and_women	91	Native speaker	595	37104	3434	38240	2807	bi	1956	11	9999	9999
12	mix_and_match	43	Native speaker	976	2663	100	9361	119	bi	43	11	9999	9999
12	mouse_and_cat	62	Native speaker	755	1856	83	3847	43	rev	0	11	9999	9999
12	newspapers_and_magazines	108	Native speaker	1576	3413	474	1670	198	bi	96	22	9999	9999
12	night_and_day	79	Native speaker	900	34976	1517	60221	262	rev	110	11	9999	9999
12	pain_and_suffering	30	Native speaker	909	7012	800	4180	257	bi	83	16	9999	9999
12	present_and_past	92	Native speaker	873	24863	647	25393	185	rev	25	14	9999	9999
12	purposes_and_intents	103	Native speaker	1371	5833	209	119	1	rev	0	18	9999	9999
12	queen_and_king	88	Native speaker	805	7717	276	15765	225	rev	0	12	9999	9999
12	radio_and_television	124	Native speaker	1088	8733	682	9773	693	bi	275	18	9999	9999
